Report generated on: 07-12-2024 00:37:33
"API","","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022"
"INTL.7-1-DJI-TST.A","        Djibouti","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.7-1-DMA-TST.A","        Dominica","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.7-1-DOM-TST.A","        Dominican Republic","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.7-1-ECU-TST.A","        Ecuador","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.7-1-EGY-TST.A","        Egypt","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","42.99009","63.93398","55.48294","47.03189","41.70406","36.37623","37.09886","34.00714","30.91542","27.8237","36.05939","41.88778","39.92079","23.14851","3.491423","0","0","0","0","0","0","0","0","0"
"INTL.7-1-SLV-TST.A","        El Salvador","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.7-1-GNQ-TST.A","        Equatorial Guinea","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.7-1-ERI-TST.A","        Eritrea","--","--","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.7-1-SWZ-TST.A","        Eswatini","194.0068","180.77906","146.60741000001","112.43576","137.78892","182.98369","189.59755","181.88137","160.937458","168.653529","176.3696","135.58413","109.12869","61.729359999999","191.80194","189.59732","142.19799","231.09848291368","376.08667915962","397.48223957981","418.8778","347.22765","467.37944","494.56681384","538.27340534","497.14181","489.42564","509.26722","496.0395","327.131185","158.22287","154.3234","165.14267","139.99337","146.2214215","142.347877","174.605904","190.154063","142.19799","121.143869","119.15996498606","127.53285776","241.1303125"
"INTL.7-1-ETH-TST.A","        Ethiopia","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8.81848"
"INTL.7-1-FLK-TST.A","        Falkland Islands","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.7-1-FRO-TST.A","        Faroe Islands","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.7-1-FJI-TST.A","        Fiji","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.7-1-SCG-TST.A","        Former Serbia and Montenegro","--","--","--","--","--","--","--","--","--","--","--","--","42345.23865","40632.24891","37202.9625","44748.27445","44673.31737","47375.07918","48585.41556","36486.461","40889.08714","40057.9454","42326.49938","44399.94449","45367.77267","40120.77707","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--"
"INTL.7-1-SUN-TST.A","        Former U.S.S.R.","789253.960000003","776026.239999998","791458.579999997","789253.960000003","784844.720000004","800277.059999993","827834.810000006","837755.600000005","849881.010000007","816811.709999995","783742.410000003","701655.351989992","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--"
"INTL.7-1-YUG-TST.A","        Former Yugoslavia","45526.46224999969","57235.290670000075","60256.63792999973","65468.36602999999","71729.60478999972","77011.88082000006","77001.96002000007","78771.16975000016","79999.14461000034","82225.81355000079","83608.11200000024","78035.92808000014","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--"
"INTL.7-1-GUF-TST.A","        French Guiana","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"INTL.7-1-PYF-TST.A","        French Polynesia","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.7-1-GAB-TST.A","        Gabon","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.7-1-GMB-TST.A","        Gambia, The","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.7-1-GEO-TST.A","        Georgia","--","--","--","--","--","--","--","--","--","--","--","--","155.42571","165.3465","202.82504","37.47854","17.63696","5.51155","16.53465","17.63696","7.71617","1.10231","6.61386","8.81848","8.81848","5.51155","9.92079","15.43234","12.12541","167.55112","115.74255","154.3234","279.98674","445.553702","329.921383","337.196629","326.834915","295.41908","153.22109","16.865343","109.459383","178.14211448","282.3095827475"
"INTL.7-1-GHA-TST.A","        Ghana","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.7-1-GIB-TST.A","        Gibraltar","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.7-1-GRL-TST.A","        Greenland","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.7-1-GRD-TST.A","        Grenada","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.7-1-GLP-TST.A","        Guadeloupe","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"INTL.7-1-GTM-TST.A","        Guatemala","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.7-1-GIN-TST.A","        Guinea","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.7-1-GNB-TST.A","        Guinea-Bissau","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.7-1-GUY-TST.A","        Guyana","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.7-1-HTI-TST.A","        Haiti","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.7-1-HND-TST.A","        Honduras","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.7-1-HKG-TST.A","        Hong Kong","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.7-1-IND-TST.A","        India","121502.11975","132829.45731","141607.15184","149479.84986","161234.8837","168076.92187","185143.9876","200365.78639","218795.30728","224927.45781","241898.62257","263379.33754","274368.26593","282433.8682","293321.38407","313552.0795","331499.89092","343455.54518","346736.01974","350016.4943","362804.39261","379742.48807","395713.85766","420623.85904","446682.46744","473265.7754","500118.047","531520.65428","544930.80868","548559.06414","578215.60818","590753.00656","608792.034125","621071.767524996","659542.386524997","696348.517425","720039.9151","739669.300425","788581.5509","805052.818074995","793417.936025002","839962.975774997","1040500.171370003"
"INTL.7-1-IDN-TST.A","        Indonesia","627.104929989997","763.571080049994","657.94761005","737.005370009986","1682.182259999998","2709.27599019992","4318.85057980003","5183.35734019994","6817.42173999996","9713.5677005","13165.06992","17377.0428400001","24762.3223749997","32401.3400959998","35647.2061339989","47455.12141199974","58598.330259999326","65336.338890000436","76422.43106999897","92339.42329999896","93736.31207000009","114352.06925999935","123306.28083999868","141574.67922000014","168955.20720999877","199051.4855799944","249699.6704399958","287226.7120799976","304775.487280001","327098.3670900004","397343.0718399971","389414.086564474","425576.9313946579","522904.3038000016","504964.5811599844","508788.9056999808","502871.3693499959","508438.4857099921","614838.6894914043","679198.882062146","621403.29276905","676807.59909137","726816.8551690701"
"INTL.7-1-IRN-TST.A","        Iran","992.08022","995.38593","1118.84465","1130.97145","1144.19778","1219.15486","1391.11694","1219.15486","1169.55091","1193.80173","1268.75881","945.78198","1070.34433","1250.01954","1225.76872","1250.01954","1225.76872","1333.796749999995","1355.841300000018","1146.402400000042","1265.451880000035","1227.97334000003","1137.58392","1259.94033000004","1349.22744000001","1494.73235999997","1463.86768000004","1580.71254000001","1533.31320999998","1269.86112","1200.41559","1283.08884","1147.50471","1218.05254999999","1184.98325000005","1329.38586","1471.58385","1739.23133186","1888.20081219","1670.42073242","1699.85351173","1810.176664846","1814.40226"
"INTL.7-1-IRQ-TST.A","        Iraq","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.7-1-JAM-TST.A","        Jamaica","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.7-1-JOR-TST.A","        Jordan","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.7-1-KAZ-TST.A","        Kazakhstan","--","--","--","--","--","--","--","--","--","--","--","--","139481.89815","118179.7574","110022.66342","89015.94174","81997.53397","77353.50194","76180.6441","63971.45854","82547.58667","84399.46746","78264.01","89074.36418","91563.38015","91258.04028","106554.79615","107836.78268","109118.76921","111172.37274","122278.14599","128363.99951","132858.11737","131807.61594","125646.8053499998","118298.8068900001","113619.5009399998","111782.1706319992","118659.8134150003","115215.5355890004","113919.5497220001","98214.3714623496","127438.1288240175"
"INTL.7-1-KEN-TST.A","        Kenya","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.7-1-KIR-TST.A","        Kiribati","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.7-1-XKS-TST.A","        Kosovo","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","8508","9470","9534","9141","9572","9059.88589","7941.04124","9084.13671","9701.43031","8349.66425","8444.54007177","8887.92553","9239.03220889","9408.69645716","10002.56596966"
"INTL.7-1-KWT-TST.A","        Kuwait","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.7-1-KGZ-TST.A","        Kyrgyzstan","--","--","--","--","--","--","--","--","--","--","--","--","2371.06881","1897.07551","931.45195","510.36953","450.84479","575.40582","476.19792","459.66327","468.48175","524.69956","505.96029","458.56096","508.16491","369.27385","353.84151","435.41245","534.62035","669.10217","633.82825","916.01961","1283.08884","1552.05248","1987.46493","2031.55733","2040.37581","2062.42201","2640.25511662","2872.61324614","2951.6003715","2259.56023271","4008.66275062"
"INTL.7-1-LAO-TST.A","        Laos","0","0","0","0","0","0","0","0","0","0","3.30693","5.51155","9.92079","15.43234","20.94389","25.35313","55.88712","105.16037","171.960359999997","231.485100000003","252.42899","272.27057","292.11215","320.77221","381.39926","408.95701","445.33324","503.75567","555.56424","626.11208","809.09554","932.55426","1038.37602","1162.93705","1287.49808","5284.47414","14590.17516","14961.433168","17687.886722","17003.19347936","16189.47154429","15781.32362983","16363.79195"
"INTL.7-1-LBN-TST.A","        Lebanon","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.7-1-LSO-TST.A","        Lesotho","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.7-1-LBR-TST.A","        Liberia","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.7-1-LBY-TST.A","        Libya","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.7-1-MAC-TST.A","        Macau","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.7-1-MDG-TST.A","        Madagascar","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.7-1-MWI-TST.A","        Malawi","0","0","0","11.02311","12.125415","31.41584","34.171615","35.342816875","50.70625","58.42244","55.25328875","56.21781","57.32012","57.32012","56.21781","54.01319","58.42243","60.62705","62.83167","69.7100844","86.751797","53.241573","69.335299","89.728034","57.099658","57.209889","66.579524","64.595366","66.799986","65.03629","87.08249","84.87787","78.26401","73.85477","70.217147","64.815828","47.730023","66.1386","54.895038","53.4289657","51.9628934","56.606374275","54.63329507998"
"INTL.7-1-MYS-TST.A","        Malaysia","0","0","0","0","0","0","23.603789999999","95.90109","98.10571","119.59417","122.35656","198.27495","195.546067","218.445924","241.345781","264.245638","287.145495","310.04535199999","347.22808","367.2713628","393.027794","601.862","616.963664","696.881236","782.750758","868.62028","993.18131","1184.98325","1382.29844","2356.74169","2642.24033","3214.33991999999","3251.8145000000104","3190.04325222","2920.2205580772","2820.81129000003","2490.11829","3294.80458999998","2924.27190198","3813.0887058","3597.75575423","3438.23165565","4112.71861"
